stkcd,accper,C_Innovation,sust_score,env_score,social_score,industrycode,sic2,gov_score,X_breadth1,X_breadth2,SOE,Size,Lev,Age,Growth,Cash,ROE,MTB,yrf1,yrf2,yrf3,yrf4,yrf5,yrf6,yrf7,yrf8,yrf9,indus1,indus2,indus3,indus4,indus5,indus6,indus7,indus8,indus9,indus10,indus11,indus12,indus13,indus14,indus15,indus16,indus17,indus18,indus19,indus20
850,2017,"2,46","20,98",0,"8,75",C17,C1,"4,076667","1,386294","1,098612",1,"8,592857","0,4069668","2,995732","0,1919919","0,0066926","0,017547","1,610031",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,2018,3,"20,25",0,"8,19",C17,C1,"4,02","1,609438","1,098612",1,"8,553911","0,4352317","3,044523","0,1872218","-0,009191","0,021547","1,476162",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2012,"3,95","21,25",0,"2,5",C35,C3,"6,25","0,6931472","0,6931472",1,"8,220403","0,4446787","2,70805","0,161513","0,0760762","0,109114","5,483594",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2013,"3,29","16,95",0,"2,85",C35,C3,"4,7","0,6931472","0,6931472",1,"8,177235","0,4762017","2,772589","0,0149483","0,0144461","0,080284","6,495663",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2014,"4,1","11,89",0,"2,13",C35,C3,"3,253333","1,098612","0,6931472",1,"8,096209","0,4653074","2,833213","-0,1125787","0,0586604","0,050648","7,668999",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2015,"4,98","7,56",0,"-0,9",C35,C3,"2,82","1,098612","0,6931472",1,"8,75495","0,6372313","2,890372","2,073767","0,0176592","0,01647","5,428427",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2016,"6,41","-2,32",0,"-0,57",C35,C3,"-0,4333333","1,098612","0,6931472",1,"8,729397","0,7183881","2,944439","-0,3240801","-0,0183063","-0,358027","6,082314",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2017,"6,33","11,89",0,"3,97",C35,C3,"2,64","1,098612","0,6931472",1,"8,65504","0,7286462","2,995732","0,1596284","0,0068162","0,018575","5,737981",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2018,"5,01","13,46",0,5,C35,C3,"2,82","1,098612","0,6931472",1,"8,602086","0,7550805","3,044523","0,2315742","-0,0374719","0,016734","5,314359",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2011,,"60,25",11,"9,28",L72,L,"13,32333","0,6931472","0,6931472",0,"7,679251","0,6113122","2,639057","0,390488","0,1939174","0,345112","6,766817",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
861,2012,"0,11","64,55",13,"7,97",L72,L,"14,52667","0,6931472","0,6931472",0,"7,725771","0,5720861","2,70805","0,1408784","0,0602961","0,290313","5,44351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
861,2013,"0,13","65,55",13,"8,46",L72,L,"14,69667","0,6931472","0,6931472",0,"7,868637","0,619968","2,772589","0,0125567","0,0267587","0,230653","4,458428",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
869,2016,,"33,79",0,"9,53",C15,C1,"8,086667","1,609438","1,098612",0,"8,439664","0,271389","2,995732","0,0145975","0,0771952","0,12139","2,828689",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2017,,"32,83",0,"9,25",C15,C1,"7,86","1,94591","1,386294",0,"8,304","0,2679144","3,044523","0,0455632","0,0776312","0,117627","2,639657",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2018,,"33,51",0,10,C15,C1,"7,836667","2,079442","1,609438",0,"8,081165","0,2460214","3,091043","0,0425134","0,0744015","0,109236","1,822124",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2012,"0,09","61,3","17,5","4,03",C13,C1,"13,25667","2,833213","2,197225",0,"11,251","0,4134414","2,70805","0,0223099","0,0830799","0,163392","2,202965",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2013,"0,09","67,99",15,"10,03",C13,C1,"14,32","2,484907","1,791759",0,"11,10854","0,432343","2,772589","-0,0524736","0,0536189","0,159437","2,24684",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2014,"0,09","21,89",0,"3,61",C13,C1,"6,093333","1,098612","0,6931472",0,"11,05791","0,3446644","2,833213","0,0088909","0,0402366","0,135218","1,858918",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2016,"0,12","65,74",15,"1,51",C13,C1,"16,41","1,609438","1,098612",0,"11,01208","0,3165962","2,944439","-0,0104052","0,0832273","0,126092","1,776591",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2017,"0,13","20,56",0,"3,26",C13,C1,"5,766667","1,609438","1,098612",0,"11,02383","0,3820096","2,995732","0,0277158","0,063889","0,113248","1,815391",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2018,"0,14","17,95",0,"3,74",C13,C1,"4,736667","1,609438","1,098612",0,"11,03357","0,4298376","3,044523","0,103831","0,0696021","0,101616","1,876687",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,2016,"1,04","11,2",0,"3,57",C32,C3,"2,543333","0,6931472","0,6931472",1,"9,259797","0,7128867","2,944439","0,0448194","0,1187443","0,02698","5,010835",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,2017,"0,93","12,31",0,"4,68",C32,C3,"2,543333","0,6931472","0,6931472",1,"9,368455","0,7027407","2,995732","-0,0369645","-0,0339561","0,046258","4,485036",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,2018,2,"12,41",0,5,C32,C3,"2,47","1,098612","1,098612",1,"9,416622","0,701901","3,044523","-0,1679867","0,0596442","0,039034","3,365712",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2011,,"50,37",6,"6,96",C26,C2,"12,47","1,386294","1,386294",1,"7,469654","0,6845381","2,944439","-0,0111331","0,0077664","0,148435","3,331095",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2012,,"58,28",17,"3,91",C26,C2,"12,45667","1,386294","1,386294",1,"7,636752","0,639533","2,995732","0,5474774","0,1343912","0,12159","2,823146",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2013,,"61,34",17,"4,73",C26,C2,"13,20333","3,135494","1,791759",1,"7,624619","0,6353499","3,044523","-0,2504222","0,0710143","0,051438","2,629405",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2014,,16,0,"2,54",C26,C2,"4,486667","3,258096","1,94591",1,"7,727975","0,6223236","3,091043","0,0160214","-0,0790314","0,045735","2,756113",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2015,,"46,95",20,"0,27",C26,C2,"8,893333","3,295837","2,079442",1,"7,643483","0,805987","3,135494","0,0347138","0,0690565","-0,470411","10,42618",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2016,"4,69","59,65",17,"3,88",C26,C2,"12,92333","3,295837","2,079442",1,"8,369157","0,5300798","3,178054","0,4393433","0,0060247","0,098167","2,745476",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2017,"2,98","18,18",0,"2,19",C26,C2,"5,33","3,295837","2,079442",1,"8,540714","0,5171851","3,218876","1,107148","0,0194909","0,07881","3,545759",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2018,"3,87","14,92",0,"1,32",C26,C2,"4,533333","3,178054","1,94591",1,"8,621553","0,4881245","3,258096","0,0651002","0,0119282","0,064985","2,092272",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2011,,"20,96",0,"2,84",C29,C2,"6,04","2,079442","1,098612",0,"8,298788","0,4989899","2,639057","0,2103877","0,0367121","0,249237","5,400599",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2012,,"27,58",0,"2,66",C29,C2,"8,306666","1,94591","1,098612",0,"8,135054","0,495446","2,70805","0,1034689","0,1072335","0,31381","3,777599",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2013,,"25,75",0,"3,67",C29,C2,"7,36","1,94591","1,098612",0,"8,133","0,447296","2,772589","0,2352829","0,1135286","0,189498","4,605116",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2014,,"23,93",0,"2,84",C29,C2,"7,03","2,564949","1,609438",0,"9,415157","0,4334922","2,833213","0,2110913","0,1008794","0,21915","5,772926",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2015,"3,81","25,87",0,"3,26",C29,C2,"7,536667","2,995732","1,94591",0,"9,495745","0,4912782","2,890372","0,298181","0,1459845","0,21817","7,8922",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2017,"3,87","28,94",0,"3,38",C29,C2,"8,52","3,637586","2,772589",0,"9,882826","0,4940193","2,995732","0,4038599","0,0749024","0,160315","3,864526",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2018,"4,45","28,86",0,"3,45",C29,C2,"8,47","3,637586","2,772589",0,"9,904238","0,4763383","3,044523","0,0507506","0,0605333","0,140627","2,377393",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,2017,,"18,89",0,"2,69",R86,R,"5,4","0,6931472","0,6931472",0,"5,463832","0,2514399","3,044523","1,122007","-0,1050033","0,141575","2,812008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
893,2011,,"1,65",0,"-0,37",C26,C2,"0,6733333","1,098612","0,6931472",0,"6,300786","0,8677661","2,639057","0,2079307","0,2153465","-0,464665","16,02194",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2012,,"26,11",0,10,C26,C2,"5,37","1,098612","0,6931472",0,"6,282267","0,8677661","2,70805","0,236993","-0,0908812","0,116381","16,02194",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2013,"0,01",24,0,"3,87",C26,C2,"6,71","1,609438","1,098612",0,"6,234411","0,8212694","2,772589","0,209621","-0,129541","0,202259","8,83465",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2014,"0,01","1,11",0,"-0,31",C26,C2,"0,4733333","1,609438","1,098612",0,"6,381816","0,8677661","2,833213","0,2727348","0,0285343","-0,470411","16,02194",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2015,"0,02","11,3",0,"3,42",C26,C2,"2,626667","1,791759","1,386294",0,"6,35437","0,2677558","2,890372","-0,1288594","-0,0571159","0,016699","3,072236",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2016,,"-0,16",0,"-6,87",C26,C2,"2,57","1,791759","1,386294",0,"6,089045","0,097113","2,944439","-0,3992136","0,0230179","0,002911","1,98656",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2017,,"-2,98",0,"-1,14",C26,C2,"-0,4333333","1,791759","1,386294",0,"6,148468","0,0820223","2,995732","-0,3600836","0,003406","-0,180871","1,938846",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2018,,"17,99",0,10,C26,C2,"2,663333","1,791759","1,386294",0,"6,161207","0,0815021","3,044523","-0,3992136","0,0099534","-0,000325","1,399521",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,2017,"5,64","20,35",0,5,C36,C3,"5,116667","1,791759","1,098612",1,"8,732788","0,3649041","2,944439","0,0584649","0,0575562","0,047112","2,976712",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,2018,"5,59","22,03",0,5,C36,C3,"5,676667","1,791759","1,098612",1,"8,76155","0,3575895","2,995732","-0,0001442","0,0497332","0,042388","1,857792",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,2011,,"16,61",0,10,C26,C2,"2,203333","0,6931472","0,6931472",1,"6,343881","0,6629776","2,564949","-0,1294954","0,0166999","0,00974","5,711419",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
